sent_id	word_char	upos	character_token_n	stroke_n
J020057	达尼提·帕拉	nr	6	0
J020058	恰希塔尼·力克伯克	ns	9	0
J020060	改头换面	i	4	31
J030001	食疗	n	2	16
J030002	奎勤	nr	2	22
J030002	永瑞	nr	2	28
J030004	老年期	t	3	24
J030005	多出	v	2	11
J030009	牙周病	n	3	22
J030010	乳头	n	2	13
J030010	味蕾	n	2	24
J030010	味觉	n	2	17
J030010	嗅觉	n	2	22
J030011	平均数	n	3	25
J030011	２４８	m	3	0
J030013	肌纤维	n	3	23
J030014	腺	k	1	13
J030016	胃液	n	2	20
J030019	解毒	v	2	22
J030019	白蛋白	n	3	21
J030019	球蛋白	n	3	27
J030019	胶体	n	2	17
J030019	组织液	n	3	27
J030019	回流	n	2	16
J030021	神经细胞	l	4	34
J030022	年青	a	2	14
J030023	健忘	a	2	17
J030023	失眠	v	2	15
J030025	生理性	n	3	24
J030026	冠状动脉	l	4	30
J030026	心功能	n	3	19
J030026	心绞痛	n	3	25
J030031	脑溢血	n	3	29
J030031	脑血栓	n	3	26
J030033	廓	ng	1	13
J030033	支气管	n	3	22
J030033	肺气肿	n	3	30
J030033	肺活量	n	3	39
J030033	肺部	n	2	28
J030037	角质	n	2	15
J030038	黑色素	n	3	28
J030043	骨质疏松症	n	5	47
J030044	泌	v	1	8
J030045	肾	n	1	8
J030046	括约肌	n	3	21
J030050	绝经	v	2	17
J030053	晶状体	n	3	25
J030053	弹力	n	2	13
J030053	睫	vg	1	13
J030053	老花眼	n	3	24
J030056	寡言	a	2	21
J030064	福相	n	2	22
J030065	自不必说	l	4	24
J030065	血脂	n	2	16
J030068	低估	v	2	14
J030072	抗病	vn	2	17
J030072	免疫力	n	3	18
J030077	微量元素	l	4	39
J030083	性状	n	2	14
J030085	无毒	v	2	13
J030092	动态平衡	n	4	35
J040001	英雄主义	n	4	28
J040002	宪庭	nr	2	18
J040004	奥罗兹哥	nr	4	39
J040004	罗斯	nr	2	20
J040004	卢奥	nr	2	17
J040007	意象	n	2	24
J040014	乡土	n	2	6
J040014	引申	v	2	9
J040017	多苓	nr	2	14
J040017	形而上	b	3	16
J040019	约定俗成	i	4	29
J040020	个人性	n	3	13
J040021	切入点	n	3	15
J040022	素描	n	2	21
J040023	表现性	n	3	24
J040028	库尔贝	nr	3	16
J040028	塞尚	nr	2	21
J040028	加索	nr	2	15
J040029	严整	a	2	23
J040031	画布	n	2	13
J040031	深思熟虑	i	4	45
J040031	深笃	a	2	20
J040032	笔触	n	2	23
J040034	浑厚	a	2	18
J040035	引文	n	2	8
J040038	刺目	v	2	13
J040038	铿锵	o	2	26
J040039	城垣	n	2	18
J040039	幻觉	n	2	13
J040040	变幻	v	2	12
J040041	低调	n	2	17
J040041	时隐时现	i	4	33
J040042	展延	nr	2	16
J040044	爆裂	v	2	31
J040045	底色	n	2	14
J040045	殷红色	n	3	22
J040050	极富	v	2	19
J040052	夯实	v	2	13
J040052	山体	n	2	15
J040053	乐山	ns	2	13
J040053	应验	v	2	17
J040059	蛰伏	v	2	18
J040060	童贞	n	2	18
J040062	欺凌	vn	2	22
J040063	牛棚	n	2	16
J040063	殴打	v	2	13
J040064	甚笃	z	2	18
J040064	胞姐	n	2	17
J040064	惨死	v	2	17
J040069	培植	v	2	23
J040071	低音	n	2	16
J040071	交响	vn	2	15
J040072	帕勒斯特里纳	nr	6	55
J040072	巴赫圣乐	ns	4	28
J040072	欢愉	an	2	18
J040072	圣徒	n	2	15
J040073	亨德尔	nr	3	27
J040073	弥赛亚	nz	3	28
J040073	清唱剧	n	3	32
J040075	拉赫玛尼诺夫	nr	6	48
J040075	协奏曲	n	3	21
J040076	勃拉姆斯	nr	4	37
J040076	德意志	ns	3	35
J040076	安魂曲	n	3	25
J040077	乐音	n	2	14
J040079	乔托	nr	2	12
J040079	达·芬奇	nr	4	0
J040079	米开朗基罗	nr	5	39
J040079	画派	n	2	17
J040079	相提并论	i	4	33
J040081	四重奏	n	3	23
J040082	埃涅阿斯	nr	4	39
J040082	神曲	n	2	15
J040082	荷马史诗	nz	4	26
J040082	古风	n	2	9
J040082	执诚	a	2	22
J050001	科学界	n	3	26
J050004	花果	n	2	15
J050004	讴歌	v	2	20
J050006	环发	j	2	13
J050010	遗传物质	n	4	34
J050013	概略	n	2	24
J050018	雨林	n	2	16
J050018	蓄水	v	2	17
J050018	５６．３	m	4	0
J050019	调度员	n	3	26
J050019	流经	v	2	18
J050019	径流	n	2	18
J050019	洪峰	n	2	19
J050020	枯水	n	2	13
J050020	河川	n	2	11
J050020	细水长流	i	4	26
J050021	林冠	n	2	17
J050021	降水	n	2	12
J050021	表土	n	2	11
J050022	地表水	n	3	18
J050022	土层	n	2	10
J050023	地表	n	2	14
J050024	连成	v	2	13
J050024	泥石流	n	3	23
J050027	测定	v	2	17
J050027	风速	n	2	14
J050028	降水量	n	3	24
J050031	阔叶林	n	3	25
J050033	林草	n	2	27
J050033	开垦	v	2	13
J050034	实例	n	2	16
J050035	植被	n	2	22
J050035	该省	r	2	17
J050035	变频	vn	2	21
J050036	旱灾	n	2	14
J050036	风灾	n	2	11
J050037	干涸	v	2	14
J050037	物种	n	2	17
J050042	３．３９	m	4	0
J050043	减小	v	2	14
J050044	过滤器	n	3	35
J050045	国槐	n	2	21
J050045	桧柏	n	2	19
J050045	树种	n	2	18
J050046	挥发性	n	3	22
J050046	病原菌	n	3	31
J050050	１６．９	m	4	0
J050050	６．４	m	3	0
J050052	桦林	nr	2	18
J050052	１１８	m	3	0
J050053	日复一日	i	4	18
J050056	工业革命	l	4	25
J050056	残存	v	2	15
J050056	次生林	n	3	19
J050056	生物圈	n	3	24
J050057	乔木	n	2	10
J050057	丽江	ns	2	13
J050057	云杉	n	2	11
J050059	亚热带	n	3	25
J050067	１００年	t	4	0
J050067	凄惨	a	2	21
J050073	生荒	n	2	14
J050074	辽东	ns	2	10
J050074	甘南县	ns	3	21
J050074	防护林带	n	4	30
J050075	海岸线	n	3	27
J050075	５４６万	m	4	0
J050078	１９５３	m	4	0
J060002	瑞春	nr	2	22
J060004	强制力	n	3	22
J060007	对立面	n	3	19
J060010	僵死	v	2	21
J060010	婢女	n	2	14
J060013	无所畏惧	i	4	32
J060014	布鲁诺	nr	3	27
J060014	伽利略	nr	3	25
J060014	维萨里	nr	3	29
J060016	封建社会	l	4	30
J060017	斥之为	l	3	12
J060017	异端邪说	i	4	45
J060018	乐师	n	2	11
J060019	法度	n	2	17
J060019	亵渎	vn	2	23
J060019	神明	n	2	17
J060020	幼芽	n	2	12
J060020	顽石	n	2	15
J060020	长夜	n	2	12
J060020	爬行	v	2	14
J060026	初露锋芒	i	4	46
J060028	盛极一时	i	4	26
J060028	威尼斯	ns	3	26
J060029	１４７４年	t	5	0
J060029	拖动	v	2	14
J060030	１６２４年	t	5	0
J060032	１７０９年	t	5	0
J060032	娜	x	1	9
J060032	女王	n	2	7
J060033	后半期	t	3	23
J060034	英园	ns	2	15
J060035	林肯	nr	2	16
J060043	劳动对象	l	4	29
J060043	根本性	n	3	23
J060044	迭起	v	2	18
J060044	密集型	b	3	32
J060047	能级	n	2	16
J060051	调节器	n	3	31
J060051	审议会	n	3	19
J060051	网络化	vn	3	19
J060054	尼瓦尔·布什	nr	6	0
J060058	芬兰	ns	2	12
J060059	破土	v	2	13
J060059	雏形	n	2	20
J060060	铁路法	n	3	31
J060060	电讯	n	2	10
J060060	优生	v	2	11
J060060	探矿	vn	2	19
J060061	依稀可见	l	4	29
J060067	１３７６	m	4	0
J060069	捷克	ns	2	18
J070003	银行业	n	3	22
J070004	畅想	vn	2	21
J070006	记账	vn	2	13
J070006	重复性	n	3	26
J070007	即使如此	l	4	27
J070008	晶体管	n	3	33
J070008	商用	vn	2	16
J070008	金融界	n	3	21
J070009	营业所	n	3	24
J070010	联机	v	2	18
J070011	主机	n	2	11
J070011	传输	vn	2	19
J070013	汇兑	vn	2	10
J070013	票据	n	2	22
J070015	户头	n	2	9
J070019	出纳	n	2	12
J070022	按键	n	2	22
J070025	账单	n	2	16
J070025	店家	n	2	18
J070025	结账	v	2	17
J070026	代码	n	2	13
J070026	取款	v	2	20
J070026	合法性	n	3	22
J070030	转账	vn	2	16
J070033	工资袋	n	3	24
J070034	水电费	n	3	18
J070034	账目	n	2	13
J070039	磁盘	n	2	25
J070042	萌芳	nr	2	18
J070046	存货	n	2	14
J070047	更改	v	2	14
J070050	厂商	n	2	13
J070054	打印机	n	3	16
J070057	串联	v	2	19
J070059	传输线	n	3	27
J070059	相撞	v	2	24
J070068	处理器	n	3	32
J070072	烦琐	a	2	21
J070076	操作系统	l	4	39
J070083	机器人	n	3	24
J070084	千凯	nr	2	11
J070085	言辞	n	2	20
J070085	蒸汽机	n	3	22
J070086	功率	n	2	16
J070089	传动	vn	2	12
J070090	起动	vn	2	16
J070091	缓冲器	n	3	34
J070091	动能	n	2	16
J070091	阻尼	n	2	12
J080001	汇编语言	l	4	33
J080005	Ｚ８０	nx	3	0
J080010	解题	v	2	28
J080010	算法	n	2	22
J080012	框图	n	2	18
J080012	流程图	n	3	30
J080014	５·７	m	3	0
J080017	路径	n	2	21
J080020	接点	n	2	20
J080021	流程	n	2	22
J080025	上机	v	2	9
J080033	存储器	n	3	34
J080033	Ｈ	nx	1	0
J080033	３００１	m	4	0
J080033	３００２	m	4	0
J080034	寄存器	n	3	33
J080034	源程序	n	3	32
J080037	字节	n	2	11
J080038	机器码	n	3	30
J080039	参数	n	2	21
J080048	反码	n	2	12
J080048	２００１	m	4	0
J080054	二进制	n	3	17
J080054	２００２	m	4	0
J080054	２００３	m	4	0
J080054	２００４	m	4	0
J080054	２００５	m	4	0
J080060	屏蔽	v	2	23
J080060	内存	n	2	10
J080061	３６０１	m	4	0
J080070	累加	v	2	16
J080075	个数	n	2	16
J080075	９９９	m	3	0
J080082	０３	m	2	0
J080082	ＳＵＢＡ	nx	4	0
J080082	累加器	n	3	32
J080082	初始	b	2	15
J080082	初始化	v	3	19
J080085	运算	vn	2	21
J080087	大数	n	2	16
J080089	３０４１	m	4	0
J080089	３０４２	m	4	0
J080090	３０４０	m	4	0
J080092	子程序	n	3	22
J080095	十六进制	n	4	21
J080096	００４４	m	4	0
J080096	００４５	m	4	0
J080097	主程序	n	3	24
J080098	堆栈	n	2	20
J080098	初值	n	2	17
J080100	因子	n	2	9
J080109	断点	n	2	20
J080110	栈	ng	1	9
J080110	计数器	n	3	33
J090001	汇通	v	2	15
J090003	西医	n	2	13
J090008	约瑟	nr	2	19
J090008	相对而言	c	4	27
J090010	福祉	n	2	21
J090011	硫	n	1	12
J090012	万国	b	2	11
J090014	天文学	n	3	16
J090015	锐利	a	2	19
J090015	看穿	v	2	18
J090015	耶稣	nr	2	21
J090016	上谕	n	2	14
J090025	肤浅	a	2	16
J090028	生理学	n	3	24
J090028	病理学	n	3	29
J090028	微生物学	n	4	34
J090029	微观	n	2	19
J090029	中医学	n	3	19
J090032	牛顿	nr	2	14
J090032	导出	v	2	11
J090038	直指	v	2	17
J090039	自然观	n	3	24
J090041	时空	n	2	15
J090042	春夏秋冬	l	4	33
J090050	中用	v	2	9
J090060	螯	n	1	16
J090060	可变性	n	3	21
J090060	辑	ng	1	13
J090061	希波克拉底	nr	5	38
J090062	宏翰	nr	2	23
J090070	库恩	nr	2	17
J090075	洋务派	n	3	23
J090076	框子	n	2	13
J090081	容川	nr	2	12
J090082	应秋	nr	2	16
J090082	宗海	nr	2	18
J090082	臆说	n	2	26
J090084	旧学	n	2	13
J090085	此理	r	2	17
J090086	牛体安	nr	3	17
J090087	不足为奇	i	4	23
J090089	五味	nr	2	12
J090089	青霉素	n	3	33
J090089	大寒	t	2	15
J090090	辩	vg	1	16
J090091	气化	vn	2	8
J090092	汉仙	nr	2	10
J100001	铁芯	n	2	17
J100002	励	vg	1	7
J100002	变压器	n	3	30
J100002	定子	n	2	11
J100002	绕组	n	2	17
J100002	电磁	n	2	19
J100003	磁路	n	2	27
J100004	励磁	v	2	21
J100004	直流电	n	3	23
J100004	磁通	n	2	24
J100004	恒定	an	2	17
J100004	电动势	n	3	19
J100004	电压	n	2	11
J100006	滋路	ns	2	25
J100007	磁化	vn	2	18
J100008	波形	n	2	15
J100008	畸变	n	2	21
J100009	磁滞	n	2	26
J100009	涡流	n	2	20
J100014	电磁铁	n	3	29
J100016	正弦	n	2	13
J100016	主磁通	n	3	29
J100016	漏磁通	n	3	38
J100016	匝数	n	2	18
J100017	法拉	q	2	16
J100021	基尔霍夫	nr	4	36
J100022	线团	n	2	14
J100022	计时	v	2	11
J100028	角速度	n	3	26
J100031	相位	n	2	16
J100032	有效值	n	3	26
J100033	赫	q	1	14
J100033	Ｖ	nx	1	0
J100038	磁势	n	2	22
J100039	磁阻	n	2	21
J100040	端电压	n	3	25
J100042	衔铁	n	2	21
J100042	电流表	n	3	23
J100042	读数	n	2	23
J100044	欧姆定律	l	4	33
J100052	硅钢片	n	3	24
J100055	作图	v	2	15
J100055	正弦曲线	n	4	27
J100056	铅垂线	n	3	26
J100056	圆心	n	2	14
J100056	半径	n	2	13
J100056	圆弧	n	2	18
J100059	变量	n	2	20
J100059	储况	n	2	19
J100059	尖顶	n	2	14
J100060	等效	b	2	22
J100061	系数	n	2	20
J100061	磁感应	n	3	34
J100062	推导	vn	2	17
J100064	交变频率	n	4	38
J100071	手册	n	2	9
J100072	瓦特	nr	2	14
J100078	歪斜	v	2	20
J100081	导体	n	2	13
J100082	电阻率	n	3	23
J110002	１．１．１	m	5	0
J110005	衍生	v	2	14
J110005	材料力学	n	4	27
J110005	流体力学	n	4	27
J110005	热力学	n	3	20
J110013	框框	n	2	20
J110015	可用性	n	3	18
J110015	安全性	n	3	20
J110018	航程	n	2	22
J110018	载客	v	2	19
J110019	优选	vn	2	15
J110021	１．１．２	m	5	0
J110022	统一体	n	3	17
J110031	分系统	n	3	20
J110032	弹头	n	2	16
J110032	火箭	n	2	19
J110032	遥测	vn	2	22
J110053	适用性	n	3	22
J110064	给定	v	2	17
J110070	动力学	n	3	16
J120001	正气歌	n	3	23
J120001	摇篮曲	n	3	35
J120004	小道理	n	3	28
J120010	够格	a	2	21
J120011	歪歪理	a	3	29
J120011	妙方	n	2	11
J120012	出洋相	v	3	23
J120013	志愿兵	n	3	28
J120013	闹情绪	v	3	30
J120013	人缘	n	2	14
J120015	顶事	v	2	16
J120016	泡病号	v	3	24
J120021	政治课	n	3	27
J120021	东拉西扯	i	4	26
J120021	典故	n	2	17
J120021	低级趣味	i	4	36
J120021	绘声绘色	i	4	31
J120021	秘闻	n	2	19
J120022	课后	t	2	16
J120022	笑料	n	2	20
J120022	似懂非懂	l	4	44
J120023	任其自然	i	4	32
J120024	收看	v	2	15
J120025	理亏	v	2	14
J120026	北朝鲜	ns	3	31
J120026	玩命	v	2	16
J120027	情话	n	2	19
J120034	大话	n	2	11
J120035	唱高调	v	3	31
J120036	摒弃	v	2	19
J120036	纲	n	1	7
J120037	三缄其口	i	4	26
J120042	乞	vg	1	3
J120059	有血有肉	i	4	24
J120063	管住	v	2	21
J120064	皂白	n	2	12
J120064	篮子	n	2	19
J120067	简单化	v	3	25
J120067	随声附和	i	4	33
J120072	舍本求末	i	4	25
J120075	战斗性	n	3	21
J120076	上纲上线	l	4	21
J120076	扣帽子	v	3	21
J120076	辫子	n	2	20
J120076	打棍子	l	3	20
J120076	畅所欲言	i	4	34
J130002	经络	n	2	17
J130002	穴道	n	2	19
J130002	祛	vg	1	10
J130002	强身	v	2	19
J130003	门派	n	2	12
J130004	吐纳	n	2	13
J130004	葆	vg	1	12
J130005	明心	v	2	12
J130007	慑	vg	1	13
J130009	殊途同归	i	4	31
J130010	概而言之	c	4	29
J130012	理事长	n	3	23
J130020	必然王国	n	4	29
J130020	自由王国	l	4	23
J130022	理达	nr	2	17
J130022	不衰	v	2	14
J130022	瑰宝	n	2	21
J130025	大前提	n	3	24
J130028	治病救人	i	4	31
J130029	探索者	nz	3	29
J130030	歧途	n	2	18
J130036	西周	t	2	14
J130036	７７０年	t	4	0
J130037	奴隶社会	l	4	26
J130038	活命	v	2	17
J130039	搏击	v	2	18
J130041	伸懒腰	v	3	36
J130044	商周	t	2	19
J130044	铜器	n	2	27
J130046	龟卜	v	2	9
J130046	筮辞	v	2	26
J130047	菁	ng	1	11
J130047	祸福	n	2	24
J130048	系辞	n	2	20
J130049	文王	nr	2	8
J130050	先秦	t	2	16
J130050	先哲	n	2	16
J130051	仰观	v	2	12
J130052	生生化化	v	4	18
J130053	往复	vd	2	17
J130054	伯阳	nr	2	13
J130054	参同	vg	2	14
J130058	推论	vn	2	17
J130058	四千	m	2	8
J130058	两千七百	m	4	18
J130058	古乐	n	2	10
J130058	宣导	v	2	15
J130059	纪存纪	nz	3	18
J130064	出土文物	n	4	20
J130064	玉佩	n	2	23
J130064	铭文	n	2	15
J130064	气运	n	2	11
J130066	黄帝内经	nz	4	32
J130066	灵枢	n	2	15
J130066	医理	n	2	18
J130066	针灸	n	2	14
J130066	法理	n	2	19
J130066	内经	nz	2	12
J130069	２２０年	t	4	0
J130070	深奥	a	2	23
J130070	炼丹	v	2	13
J130071	自食其力	i	4	25
J130075	淮南子	nz	3	23
J130075	苟	nr	1	8
J130075	申鉴	nz	2	18
J130077	齐谷训	nz	3	18
J130078	２２０	m	3	0
J130078	５８０年	t	4	0
J130080	抱朴子	nr	3	17
J130081	理论家	n	3	27
J130082	重孙	n	2	15
J130082	炼丹术	n	3	18
J140003	支委会	n	3	18
J140008	党章	n	2	21
J140014	兵龄	nr	2	20
J140020	悔恨	v	2	19
J140020	一言堂	n	3	19
J140020	家长制	n	3	22
J140020	武断	a	2	19
J140026	冲锋枪	n	3	26
J140026	集训队	n	3	21
J140026	英模	j	2	22
J140026	巡回	vn	2	12
J140026	报告团	n	3	20
J140029	支委	n	2	12
J140031	大祸	n	2	14
J140033	群策群力	i	4	40
J140036	评功	v	2	12
J140036	预告	v	2	17
J140039	年内	t	2	10
J140043	乱哄哄	z	3	25
J140044	拣到	v	2	16
J140046	防暴	v	2	21
J140046	宣传品	n	3	24
J140047	扣子	n	2	9
J140047	保质	v	2	17
J140052	小徐	nr	2	13
J140052	海漂	nr	2	24
J140053	拍马屁	v	3	18
J140054	厦门市	ns	3	20
J140059	顺口	ad	2	12
J140062	倾向性	n	3	24
J140063	门缝	n	2	16
J150014	希尔伯特	nr	4	29
J150014	１８６２	m	4	0
J150014	１９４３	m	4	0
J150017	岩崎允胤	nr	4	32
J150041	探索性	n	3	29
J150047	浮浅	a	2	18
J150052	海森堡	ns	3	34
J150052	１９０１	m	4	0
J150052	１９７６	m	4	0
J150056	此伏彼起	i	4	30
J150056	竭	ag	1	14
J150057	底蕴	n	2	23
J150062	１７４２年	t	5	0
J150062	哥德巴赫	nr	4	43
J150062	１６９０	m	4	0
J150062	１７６４	m	4	0
J150062	欧拉	nr	2	16
J150062	１７０７	m	4	0
J150062	１７８３	m	4	0
J150062	偶数	n	2	24
J150062	素数	n	2	23
J150063	自然数	n	3	31
J150063	乘法	n	2	18
J150063	加法	n	2	13
J150066	集合论	n	3	24
J150066	格奥尔格·康托尔	nr	8	0
J150066	１８４５	m	4	0
J150066	１９１８	m	4	0
J150069	１９００年	t	5	0
J150069	大全	n	2	9
J150075	贝尔纳	nr	3	16
J150075	１９７１	m	4	0
J150075	陨星	n	2	18
J150075	漂移	v	2	25
J150076	穷根究底	i	4	32
J150076	疑团	n	2	23
J150079	三节	n	2	8
J160001	耗散	v	2	22
J160003	无序	b	2	11
J160004	参量	n	2	20
J160005	扰动	vn	2	13
J160006	普利高津	nr	4	38
J160007	贝纳德	nr	3	26
J160007	生命体	n	3	20
J160012	做功	n	2	16
J160012	传热	vn	2	16
J160017	熵	g	1	15
J160017	极大值	n	3	20
J160025	热交换	v	3	26
J160026	光泵	n	2	15
J160027	新陈代谢	i	4	36
J160034	线性	n	2	16
J160042	冰块	n	2	13
J160046	势能	n	2	18
J160052	微分方程	l	4	33
J160054	叠加	v	2	18
J160056	演化	vn	2	18
J160057	自然光	n	3	24
J160060	催化	vn	2	17
J160063	耦合	vn	2	21
J160070	契机	n	2	15
J160072	平均值	n	3	22
J160072	偏离	v	2	21
J170004	演练	vn	2	22
J170005	运思	nr	2	16
J170005	拟稿	v	2	22
J170006	感知	v	2	21
J170014	独具匠心	i	4	27
J170016	劝导	v	2	10
J170018	底数	n	2	21
J170048	能动	a	2	16
J170051	谋划	vn	2	17
J170055	简言之	l	3	23
J170058	抑扬顿挫	i	4	43
J170058	声情并茂	l	4	32
J170059	清晰可见	l	4	32
J170060	腹稿	n	2	28
J170061	预案	n	2	20
J170062	从略	v	2	15
J170069	对牛弹琴	i	4	32
J170074	虎头蛇尾	i	4	31
J170074	有头无尾	i	4	22
J170075	吻合	v	2	13
J170078	咏诵	v	2	17
J170078	余味	n	2	15
J170079	鼓动	v	2	19
J170080	揉合	v	2	18
J170083	图表	n	2	16
J170083	幻灯	n	2	10
J180002	作跃	nr	2	18
J180002	恒六	nr	2	13
J180002	查汝强	nr	3	27
J180002	商榷	v	2	25
J180002	断章取义	i	4	33
J180002	曲解	vn	2	19
J180010	绝对性	n	3	22
J180011	相对性	n	3	22
J180017	刚体	n	2	13
J180023	着重号	n	3	26
J180023	引号	n	2	10
J180024	参考系	n	3	21
J180024	光学	n	2	14
J180025	如斐兹杰惹	nr	5	47
J180025	前后文	n	3	19
J180026	量度	n	2	21
J180029	铅印	v	2	15
J180030	删去	v	2	12
J180031	运动学	n	3	21
J180033	引证	v	2	11
J180033	瑟	nr	1	13
J180033	导论	n	2	12
J180037	坐标系	n	3	23
J180037	迈克耳逊	nr	4	28
J180037	莫雷	nr	2	23
J180041	函数	n	2	21
J180044	删节	v	2	12
J180047	延性	n	2	14
J180051	介子	n	2	7
J180051	衰变	v	2	18
J180051	海平面	n	3	24
J180052	洛伦兹变换	nz	5	42
J180052	坐标轴	n	3	25
J180052	矢量	n	2	17
J180052	投影	n	2	22
J180055	论及	v	2	9
J180055	洛伦兹	nr	3	24
J180055	斐兹杰惹	nr	4	41
J180055	解法	n	2	21
J180059	文所	nr	2	12
J180062	光速	n	2	16
J180063	文说	n	2	13
J180065	思辨	vn	2	25
J190002	脱氧核糖酸	n	5	61
J190003	硷基	n	2	23
J190005	转录	v	2	16
J190005	核糖核酸	n	4	50
J190007	核酸	n	2	24
J190007	制剂	n	2	16
J190008	家蚕	n	2	20
J190008	蚕丝	n	2	15
J190009	豆科	n	2	16
J190009	氯	n	1	12
J190009	固氮	n	2	20
J190010	干扰素	n	3	20
J190011	禾本科	n	3	19
J190012	杂交育种	l	4	29
J190013	育种	vn	2	17
J190013	鸿沟	n	2	18
J190014	定向培育	l	4	33
J190017	拼接	v	2	20
J190017	导入	v	2	8
J190017	无性	b	2	12
J190020	限制性	n	3	24
J190023	宝灵曼	nz	3	26
J190024	每种	r	2	16
J190024	切点	n	2	13
J190025	粘性	n	2	19
J190029	分子热	n	3	17
J190029	撕开	v	2	19
J190030	成两	m	2	13
J190030	梯子	n	2	14
J190030	扶手	n	2	11
J190031	断口	n	2	14
J190034	质粒	n	2	19
J190034	噬菌体	n	3	34
J190036	染色体	n	3	22
J190036	环状	n	2	14
J190037	宿主	n	2	16
J190040	抽提	v	2	20
J190042	对质	v	2	13
J190044	构建	v	2	16
J190045	选择性	n	3	25
J190050	枯草杆菌	n	4	46
J190050	酵母	n	2	19
J190055	灵长目	n	3	16
J190057	从浩翰	nr	3	30
J190057	基因组	n	3	25
J190059	霰弹	n	2	31
J190065	试管	n	2	22
J190068	文库	n	2	11
J190071	聚合链反应	n	5	43
J190071	成百万	m	3	15
J190081	酵母菌	n	3	30
J190083	拷贝	n	2	13
J190087	杂交	vn	2	12
J190089	菌株	n	2	21
J190090	组氨酸	n	3	32
J190090	培养基	n	3	31
J190091	菌落	n	2	23
J200001	地学	n	2	14
J200002	灾变论	n	3	21
J200003	激变论	n	3	30
J200003	地质学	n	3	22
J200006	天体	n	2	11
J200006	古生物学	n	4	26
J200006	地球化学	n	4	29
J200006	借尸还魂	i	4	33
J200011	渐变论	n	3	25
J200012	博物学家	n	4	38
J200012	布丰	nr	2	9
J200012	１７８８	m	4	0
J200014	１７７４年	t	5	0
J200014	１７４９年	t	5	0
J200014	１７７９年	t	5	0
J200015	彗星	n	2	20
J200015	球体	n	2	18
J200016	纪元	n	2	10
J200022	游荡	v	2	21
J200027	８万年	t	3	0
J200027	圣经	n	2	13
J200027	４００４年	t	5	0
J200029	朗格诺	nr	3	30
J200029	邦尼特	nr	3	21
J200029	１７２０	m	4	0
J200029	１７９３	m	4	0
J200030	１７４０年	t	5	0
J200030	蚜虫	n	2	16
J200030	木虱	n	2	12
J200030	受精	v	2	22
J200031	蚜	ad	1	10
J200032	胚	ng	1	9
J200033	摩西	nz	2	21
J200034	阶梯	n	2	17
J200035	发掘	v	2	16
J200035	骸骨	n	2	24
J200035	介壳	n	2	11
J200035	遗骸	n	2	27
J200037	莱布尼茨	nr	4	29
J200037	海狸	n	2	20
J200037	培罗	nr	2	19
J200037	沃邦	nr	2	13
J200038	新教徒	n	3	33
J200040	古生物学家	n	5	36
J200040	解剖学家	n	4	41
J200040	居维叶	nr	3	24
J200040	１７６９	m	4	0
J200040	１８３２	m	4	0
J200042	矿物学	n	3	24
J200042	布朗雅尔	nr	4	32
J200042	１８４７	m	4	0
J200043	１８１１年	t	5	0
J200043	矿物	n	2	16
J200044	１８１２１８２１年	t	9	0
J200044	１８２６	m	4	0
J200044	１８３０年	t	5	0
J200047	绝灭	v	2	14
J200051	移位	vn	2	18
J200051	灭绝	v	2	14
J200052	地壳	n	2	13
J200054	侵扰	vn	2	16
J200054	牺牲品	n	3	28
J200058	地积	n	2	16
J200063	含糊其词	i	4	37
J200063	至高无上	i	4	23
J200067	数理	j	2	24
J200069	以势压人	i	4	20
J200069	进化论	n	3	17
J200070	赖尔	nr	2	18
J200070	１７９７１８７５	m	8	0
J200071	赫顿	nr	2	24
J200071	１７２６	m	4	0
J200071	１７９７	m	4	0
J200071	阐释	vn	2	23
J200072	驳斥	vn	2	12
J210001	应激	v	2	23
J210004	交通车	n	3	20
J210005	共性	n	2	14
J210005	恰如其分	i	4	27
J210020	挑战性	n	3	26
J210021	认知	v	2	12
J210025	凯诺	nr	2	18
J210025	１９３２	m	4	0
J210026	有机体	n	3	19
J210027	介导	nr	2	10
J210035	胃溃疡	n	3	29
J210036	沃尔夫	nr	3	16
J210036	１９４０	m	4	0
J210036	１９４７	m	4	0
J210038	引流管	n	3	28
J210041	变得	v	2	19
J210042	溃疡	n	2	20
J210045	特异性	n	3	34
J210046	溃疡病	n	3	30
J210050	特定性	n	3	26
J210051	赛里	nr	2	21
J210051	综合症	n	3	27
J210052	１９５６	m	4	0
J210054	胸腺	n	2	23
J210054	淋巴结	n	3	24
J210054	十二指肠	n	4	20
J210055	类固醇	n	3	32
J210063	衰竭	v	2	24
J210073	特异	z	2	26
J210078	札	ng	1	5
J210078	倡导者	n	3	33
J210085	糊口	v	2	18
J210086	一蹶不振	i	4	34
J210087	斯培斯曼	nr	4	46
J210105	兴奋性	n	3	22
J210105	心率	n	2	15
J210106	亲和	a	2	17
J210107	可的松	n	3	21
J210109	毛骨悚然	i	4	35
J210110	气忿	an	2	12
J210110	抑郁	a	2	25
J210110	甚至于	d	3	18
J220001	水能	n	2	14
J220002	落差	n	2	21
J220002	水位差	n	3	20
J220005	坝址	n	2	14
J220005	筑坝	v	2	19
J220009	水头	n	2	9
J220010	中装	n	2	16
J220010	水轮机	n	3	18
J220011	转速	n	2	18
J220013	电能	n	2	15
J220013	配电	v	2	15
J220016	取水口	n	3	15
J220021	混合式	b	3	23
J220032	水力发电	l	4	16
